elapsed_secs,topgun_or_prune_passes_total,topgun_or_prune_considered_total,topgun_or_prune_dropped_total,topgun_or_prune_matched_nothing_total,topgun_or_prune_absent_total,topgun_or_prune_restored_read_error_total,topgun_or_prune_restored_evicted_total,topgun_or_prune_restored_write_error_total,topgun_or_prune_bytes_freed_total,topgun_or_prune_epochs_drained_total,topgun_or_prune_empty_drains_total,topgun_or_prune_nonempty_drains_total,topgun_or_prune_lwm_advances_total,topgun_or_prune_lwm_epochs_advanced_total,topgun_or_prune_split_recomputes_total,topgun_or_prune_indexed_refs,topgun_or_prune_indexed_epochs,topgun_or_prune_eligible_refs,topgun_or_prune_ineligible_refs,topgun_or_prune_split_computed_epoch,topgun_or_prune_current_epoch,topgun_or_prune_low_water_mark,topgun_or_prune_durable_epoch_watermark,topgun_or_prune_last_drained_epoch,topgun_or_prune_lwm_stall_seconds,topgun_or_prune_tracked_claims,topgun_or_prune_drain_refs_sum,topgun_or_prune_drain_refs_count,topgun_or_prune_drain_epochs_sum,topgun_or_prune_drain_epochs_count,topgun_or_prune_claim_span_epochs_sum,topgun_or_prune_claim_span_epochs_count,topgun_or_prune_claim_lag_epochs_sum,topgun_or_prune_claim_lag_epochs_count,topgun_or_prune_epoch_considered_sum,topgun_or_prune_epoch_considered_count,topgun_or_prune_epoch_dropped_sum,topgun_or_prune_epoch_dropped_count,topgun_or_prune_epoch_bytes_freed_sum,topgun_or_prune_epoch_bytes_freed_count,topgun_ormap_tombstone_bytes_total,topgun_or_prune_drain_refs_p50
26020,814210,39000,39000,0,0,0,0,0,848707,39,814171,39,816,816,1630,985,1,1000,739,816,816,816,815,815,36,1,39000,39,39,39,9,1630,9,1630,39000,39,39000,39,848707,39,18582303,0
26030,814518,39000,39000,0,0,0,0,0,848707,39,814479,39,817,817,1631,1293,2,0,1032,817,817,817,815,815,8,1,39000,39,39,39,9,1631,9,1631,39000,39,39000,39,848707,39,18589364,0
26040,814674,39000,39000,0,0,0,0,0,848707,39,814635,39,817,817,1632,450,1,1000,420,817,817,817,816,816,18,1,39000,39,39,39,9,1632,9,1632,39000,39,39000,39,848707,39,18592975,0
26050,814953,39000,39000,0,0,0,0,0,848707,39,814914,39,817,817,1632,729,1,1000,420,817,817,817,816,816,27,1,39000,39,39,39,9,1632,9,1632,39000,39,39000,39,848707,39,18599392,0
26060,815239,39000,39000,0,0,0,0,0,848707,39,815200,39,817,817,1632,1015,2,1000,420,817,818,817,816,816,37,1,39000,39,39,39,9,1632,9,1632,39000,39,39000,39,848707,39,18605993,0
26070,815515,39000,39000,0,0,0,0,0,848707,39,815476,39,818,818,1633,1291,2,0,1018,818,818,818,816,816,8,1,39000,39,39,39,9,1633,9,1633,39000,39,39000,39,848707,39,18612318,0
26080,815676,39000,39000,0,0,0,0,0,848707,39,815637,39,818,818,1634,453,1,1000,434,818,818,818,817,817,18,1,39000,39,39,39,9,1634,9,1634,39000,39,39000,39,848707,39,18616044,0
26090,815948,39000,39000,0,0,0,0,0,848707,39,815909,39,818,818,1634,725,1,1000,434,818,818,818,817,817,28,1,39000,39,39,39,9,1634,9,1634,39000,39,39000,39,848707,39,18622323,0
26100,816235,39000,39000,0,0,0,0,0,848707,39,816196,39,818,818,1634,1012,2,1000,434,818,819,818,817,817,38,1,39000,39,39,39,9,1634,9,1634,39000,39,39000,39,848707,39,18628901,0
26110,816433,39000,39000,0,0,0,0,0,848707,39,816394,39,819,819,1635,1210,2,0,1022,819,819,819,817,817,6,1,39000,39,39,39,9,1635,9,1635,39000,39,39000,39,848707,39,18633455,0
26120,816585,39000,39000,0,0,0,0,0,848707,39,816546,39,819,819,1636,363,1,1000,288,819,819,819,818,818,16,1,39000,39,39,39,9,1636,9,1636,39000,39,39000,39,848707,39,18636974,0
26130,816854,39000,39000,0,0,0,0,0,848707,39,816815,39,819,819,1636,632,1,1000,288,819,819,819,818,818,24,1,39000,39,39,39,9,1636,9,1636,39000,39,39000,39,848707,39,18643161,0
26140,817148,39000,39000,0,0,0,0,0,848707,39,817109,39,819,819,1636,926,1,1000,288,819,819,819,818,818,34,1,39000,39,39,39,9,1636,9,1636,39000,39,39000,39,848707,39,18649923,0
26150,817432,39000,39000,0,0,0,0,0,848707,39,817393,39,820,820,1637,1210,2,0,1009,820,820,820,818,818,6,1,39000,39,39,39,9,1637,9,1637,39000,39,39000,39,848707,39,18656455,0
26160,817737,39000,39000,0,0,0,0,0,848707,39,817698,39,820,820,1638,516,1,1000,511,820,820,820,819,819,17,1,39000,39,39,39,9,1638,9,1638,39000,39,39000,39,848707,39,18663493,0
26170,817899,39000,39000,0,0,0,0,0,848707,39,817860,39,820,820,1638,678,1,1000,511,820,820,820,819,819,26,1,39000,39,39,39,9,1638,9,1638,39000,39,39000,39,848707,39,18667242,0
26180,818181,39000,39000,0,0,0,0,0,848707,39,818142,39,820,820,1638,960,1,1000,511,820,820,820,819,819,36,1,39000,39,39,39,9,1638,9,1638,39000,39,39000,39,848707,39,18673705,0
26190,818437,39000,39000,0,0,0,0,0,848707,39,818398,39,821,821,1639,1216,2,0,1031,821,821,821,819,819,6,1,39000,39,39,39,9,1639,9,1639,39000,39,39000,39,848707,39,18679593,0
26200,818677,39000,39000,0,0,0,0,0,848707,39,818638,39,821,821,1639,1456,2,0,1031,821,821,821,819,819,14,1,39000,39,39,39,9,1639,9,1639,39000,39,39000,39,848707,39,18685113,0
26210,818822,39000,39000,0,0,0,0,0,848707,39,818783,39,821,821,1640,602,1,1000,590,821,821,821,820,820,26,1,39000,39,39,39,9,1640,9,1640,39000,39,39000,39,848707,39,18688471,0
26220,819091,39000,39000,0,0,0,0,0,848707,39,819052,39,821,821,1640,871,1,1000,590,821,821,821,820,820,36,1,39000,39,39,39,9,1640,9,1640,39000,39,39000,39,848707,39,18694658,0
26230,819359,39000,39000,0,0,0,0,0,848707,39,819320,39,822,822,1641,1139,2,0,1030,822,822,822,820,820,4,1,39000,39,39,39,9,1641,9,1641,39000,39,39000,39,848707,39,18700822,0
26240,819634,39000,39000,0,0,0,0,0,848707,39,819595,39,822,822,1641,1414,2,0,1030,822,822,822,820,820,14,1,39000,39,39,39,9,1641,9,1641,39000,39,39000,39,848707,39,18707147,0
26250,819846,39000,39000,0,0,0,0,0,848707,39,819807,39,822,822,1642,627,1,1000,622,822,822,822,821,821,24,1,39000,39,39,39,9,1642,9,1642,39000,39,39000,39,848707,39,18712046,0
26260,820018,39000,39000,0,0,0,0,0,848707,39,819979,39,822,822,1642,799,1,1000,622,822,822,822,821,821,32,1,39000,39,39,39,9,1642,9,1642,39000,39,39000,39,848707,39,18716002,0
26270,820290,39000,39000,0,0,0,0,0,848707,39,820251,39,823,823,1643,1071,2,0,1050,823,823,823,821,821,0,1,39000,39,39,39,9,1643,9,1643,39000,39,39000,39,848707,39,18722258,0
26280,820550,39000,39000,0,0,0,0,0,848707,39,820511,39,823,823,1643,1331,2,0,1050,823,823,823,821,821,10,1,39000,39,39,39,9,1643,9,1643,39000,39,39000,39,848707,39,18728238,0
26290,820781,39000,39000,0,0,0,0,0,848707,39,820742,39,823,823,1644,563,1,1000,554,823,823,823,822,822,20,1,39000,39,39,39,9,1644,9,1644,39000,39,39000,39,848707,39,18733574,0
26300,820981,39000,39000,0,0,0,0,0,848707,39,820942,39,823,823,1644,763,1,1000,554,823,823,823,822,822,30,1,39000,39,39,39,9,1644,9,1644,39000,39,39000,39,848707,39,18738174,0
26310,821274,39000,39000,0,0,0,0,0,848707,39,821235,39,824,824,1645,1056,2,0,1022,824,824,824,822,822,0,1,39000,39,39,39,9,1645,9,1645,39000,39,39000,39,848707,39,18744913,0
26320,821514,39000,39000,0,0,0,0,0,848707,39,821475,39,824,824,1645,1296,2,0,1022,824,824,824,822,822,10,1,39000,39,39,39,9,1645,9,1645,39000,39,39000,39,848707,39,18750456,0
26330,821737,39000,39000,0,0,0,0,0,848707,39,821698,39,824,824,1646,520,1,1000,515,824,824,824,823,823,19,1,39000,39,39,39,9,1646,9,1646,39000,39,39000,39,848707,39,18755585,0
26340,821852,39000,39000,0,0,0,0,0,848707,39,821813,39,824,824,1646,635,1,1000,515,824,824,824,823,823,29,1,39000,39,39,39,9,1646,9,1646,39000,39,39000,39,848707,39,18758230,0
26350,822056,39000,39000,0,0,0,0,0,848707,39,822017,39,824,824,1646,839,1,1000,515,824,824,824,823,823,39,1,39000,39,39,39,9,1646,9,1646,39000,39,39000,39,848707,39,18762922,0
26360,822303,39000,39000,0,0,0,0,0,848707,39,822264,39,825,825,1647,1086,2,0,1042,825,825,825,823,823,0,1,39000,39,39,39,9,1647,9,1647,39000,39,39000,39,848707,39,18768603,0
26370,822540,39000,39000,0,0,0,0,0,848707,39,822501,39,825,825,1647,1323,2,0,1042,825,825,825,823,823,12,1,39000,39,39,39,9,1647,9,1647,39000,39,39000,39,848707,39,18774054,0
26380,822692,39000,39000,0,0,0,0,0,848707,39,822653,39,825,825,1648,476,1,1000,471,825,825,825,824,824,20,1,39000,39,39,39,9,1648,9,1648,39000,39,39000,39,848707,39,18777573,0
26390,822872,39000,39000,0,0,0,0,0,848707,39,822833,39,825,825,1648,656,1,1000,471,825,825,825,824,824,30,1,39000,39,39,39,9,1648,9,1648,39000,39,39000,39,848707,39,18781713,0
26400,823096,39000,39000,0,0,0,0,0,848707,39,823057,39,825,825,1648,880,1,1000,471,825,825,825,824,824,41,1,39000,39,39,39,9,1648,9,1648,39000,39,39000,39,848707,39,18786865,0
26410,823253,39000,39000,0,0,0,0,0,848707,39,823214,39,826,826,1649,1037,2,0,1019,826,826,826,824,824,0,1,39000,39,39,39,9,1649,9,1649,39000,39,39000,39,848707,39,18790476,0
26420,823484,39000,39000,0,0,0,0,0,848707,39,823445,39,826,826,1649,1268,2,0,1019,826,826,826,824,824,10,1,39000,39,39,39,9,1649,9,1649,39000,39,39000,39,848707,39,18795789,0
26430,823738,39000,39000,0,0,0,0,0,848707,39,823699,39,826,826,1649,1522,2,0,1019,826,826,826,824,824,20,1,39000,39,39,39,9,1649,9,1649,39000,39,39000,39,848707,39,18801631,0
26440,823843,39000,39000,0,0,0,0,0,848707,39,823804,39,826,826,1650,628,1,1000,541,826,826,826,825,825,30,1,39000,39,39,39,9,1650,9,1650,39000,39,39000,39,848707,39,18804092,0
26450,824085,39000,39000,0,0,0,0,0,848707,39,824046,39,826,826,1650,870,1,1000,541,826,826,826,825,825,40,1,39000,39,39,39,9,1650,9,1650,39000,39,39000,39,848707,39,18809635,0
26460,824331,39000,39000,0,0,0,0,0,848707,39,824292,39,827,827,1651,1116,2,0,1008,827,827,827,825,825,4,1,39000,39,39,39,9,1651,9,1651,39000,39,39000,39,848707,39,18815316,0
26470,824565,39000,39000,0,0,0,0,0,848707,39,824526,39,827,827,1651,1350,2,0,1008,827,827,827,825,825,13,1,39000,39,39,39,9,1651,9,1651,39000,39,39000,39,848707,39,18820675,0
26480,824708,39000,39000,0,0,0,0,0,848707,39,824669,39,827,827,1652,494,1,1000,480,827,827,827,826,826,23,1,39000,39,39,39,9,1652,9,1652,39000,39,39000,39,848707,39,18823987,0
26490,824925,39000,39000,0,0,0,0,0,848707,39,824886,39,827,827,1652,711,1,1000,480,827,827,827,826,826,33,1,39000,39,39,39,9,1652,9,1652,39000,39,39000,39,848707,39,18828978,0
26500,825136,39000,39000,0,0,0,0,0,848707,39,825097,39,827,827,1652,922,1,1000,480,827,827,827,826,826,43,1,39000,39,39,39,9,1652,9,1652,39000,39,39000,39,848707,39,18833831,0
26510,825359,39000,39000,0,0,0,0,0,848707,39,825320,39,828,828,1653,1145,2,0,1025,828,828,828,826,826,4,1,39000,39,39,39,9,1653,9,1653,39000,39,39000,39,848707,39,18838960,0
26520,825552,39000,39000,0,0,0,0,0,848707,39,825513,39,828,828,1654,339,1,1000,332,828,828,828,827,827,14,1,39000,39,39,39,9,1654,9,1654,39000,39,39000,39,848707,39,18843422,0
26530,825729,39000,39000,0,0,0,0,0,848707,39,825690,39,828,828,1654,516,1,1000,332,828,828,828,827,827,24,1,39000,39,39,39,9,1654,9,1654,39000,39,39000,39,848707,39,18847493,0
26540,825977,39000,39000,0,0,0,0,0,848707,39,825938,39,828,828,1654,764,1,1000,332,828,828,828,827,827,35,1,39000,39,39,39,9,1654,9,1654,39000,39,39000,39,848707,39,18853220,0
26550,826226,39000,39000,0,0,0,0,0,848707,39,826187,39,828,828,1654,1013,2,1000,332,828,829,828,827,827,45,1,39000,39,39,39,9,1654,9,1654,39000,39,39000,39,848707,39,18858924,0
26560,826440,39000,39000,0,0,0,0,0,848707,39,826401,39,829,829,1655,1227,2,0,1042,829,829,829,827,827,6,1,39000,39,39,39,9,1655,9,1655,39000,39,39000,39,848707,39,18863869,0
26570,826690,39000,39000,0,0,0,0,0,848707,39,826651,39,829,829,1655,1477,2,0,1042,829,829,829,827,827,18,1,39000,39,39,39,9,1655,9,1655,39000,39,39000,39,848707,39,18869619,0
26580,826820,39000,39000,0,0,0,0,0,848707,39,826781,39,829,829,1656,608,1,1000,564,829,829,829,828,828,28,1,39000,39,39,39,9,1656,9,1656,39000,39,39000,39,848707,39,18872609,0
26590,827078,39000,39000,0,0,0,0,0,848707,39,827039,39,829,829,1656,866,1,1000,564,829,829,829,828,828,38,1,39000,39,39,39,9,1656,9,1656,39000,39,39000,39,848707,39,18878566,0
26600,827297,39000,39000,0,0,0,0,0,848707,39,827258,39,830,830,1657,1085,2,0,1035,830,830,830,828,828,2,1,39000,39,39,39,9,1657,9,1657,39000,39,39000,39,848707,39,18883580,0
26610,827513,39000,39000,0,0,0,0,0,848707,39,827474,39,830,830,1657,1301,2,0,1035,830,830,830,828,828,11,1,39000,39,39,39,9,1657,9,1657,39000,39,39000,39,848707,39,18888548,0
26620,827618,39000,39000,0,0,0,0,0,848707,39,827579,39,830,830,1658,407,1,1000,403,830,830,830,829,829,21,1,39000,39,39,39,9,1658,9,1658,39000,39,39000,39,848707,39,18890986,0
26630,827840,39000,39000,0,0,0,0,0,848707,39,827801,39,830,830,1658,629,1,1000,403,830,830,830,829,829,31,1,39000,39,39,39,9,1658,9,1658,39000,39,39000,39,848707,39,18896092,0
26640,828098,39000,39000,0,0,0,0,0,848707,39,828059,39,830,830,1658,887,1,1000,403,830,830,830,829,829,41,1,39000,39,39,39,9,1658,9,1658,39000,39,39000,39,848707,39,18902026,0
26650,828328,39000,39000,0,0,0,0,0,848707,39,828289,39,831,831,1659,1117,2,0,1050,831,831,831,829,829,2,1,39000,39,39,39,9,1659,9,1659,39000,39,39000,39,848707,39,18907339,0
26660,828586,39000,39000,0,0,0,0,0,848707,39,828547,39,831,831,1659,1376,2,0,1050,831,831,831,829,829,12,1,39000,39,39,39,9,1659,9,1659,39000,39,39000,39,848707,39,18913273,0
26670,828774,39000,39000,0,0,0,0,0,848707,39,828735,39,831,831,1660,564,1,1000,563,831,831,831,830,830,22,1,39000,39,39,39,9,1660,9,1660,39000,39,39000,39,848707,39,18917597,0
26681,828928,39000,39000,0,0,0,0,0,848707,39,828889,39,831,831,1660,718,1,1000,563,831,831,831,830,830,33,1,39000,39,39,39,9,1660,9,1660,39000,39,39000,39,848707,39,18921139,0
26690,829165,39000,39000,0,0,0,0,0,848707,39,829126,39,831,831,1660,955,1,1000,563,831,831,831,830,830,41,1,39000,39,39,39,9,1660,9,1660,39000,39,39000,39,848707,39,18926613,0
26700,829415,39000,39000,0,0,0,0,0,848707,39,829376,39,832,832,1661,1205,2,0,1022,832,832,832,830,830,6,1,39000,39,39,39,9,1661,9,1661,39000,39,39000,39,848707,39,18932340,0
26710,829599,39000,39000,0,0,0,0,0,848707,39,829560,39,832,832,1661,1389,2,0,1022,832,832,832,830,830,17,1,39000,39,39,39,9,1661,9,1661,39000,39,39000,39,848707,39,18936572,0
26720,829726,39000,39000,0,0,0,0,0,848707,39,829687,39,832,832,1662,517,1,1000,394,832,832,832,831,831,27,1,39000,39,39,39,9,1662,9,1662,39000,39,39000,39,848707,39,18939516,0
26730,829981,39000,39000,0,0,0,0,0,848707,39,829942,39,832,832,1662,772,1,1000,394,832,832,832,831,831,37,1,39000,39,39,39,9,1662,9,1662,39000,39,39000,39,848707,39,18945381,0
26740,830202,39000,39000,0,0,0,0,0,848707,39,830163,39,832,832,1662,993,1,1000,394,832,832,832,831,831,47,1,39000,39,39,39,9,1662,9,1662,39000,39,39000,39,848707,39,18950487,0
26750,830396,39000,39000,0,0,0,0,0,848707,39,830357,39,833,833,1663,1187,2,0,1078,833,833,833,831,831,4,1,39000,39,39,39,9,1663,9,1663,39000,39,39000,39,848707,39,18954926,0
26760,830640,39000,39000,0,0,0,0,0,848707,39,830601,39,833,833,1663,1431,2,0,1078,833,833,833,831,831,14,1,39000,39,39,39,9,1663,9,1663,39000,39,39000,39,848707,39,18960538,0
26770,830782,39000,39000,0,0,0,0,0,848707,39,830743,39,833,833,1664,574,1,1000,556,833,833,833,832,832,24,1,39000,39,39,39,9,1664,9,1664,39000,39,39000,39,848707,39,18963827,0
26780,831011,39000,39000,0,0,0,0,0,848707,39,830972,39,833,833,1664,803,1,1000,556,833,833,833,832,832,34,1,39000,39,39,39,9,1664,9,1664,39000,39,39000,39,848707,39,18969094,0
26790,831245,39000,39000,0,0,0,0,0,848707,39,831206,39,834,834,1665,1037,2,0,1001,834,834,834,832,832,0,1,39000,39,39,39,9,1665,9,1665,39000,39,39000,39,848707,39,18974476,0
26800,831495,39000,39000,0,0,0,0,0,848707,39,831456,39,834,834,1665,1287,2,0,1001,834,834,834,832,832,10,1,39000,39,39,39,9,1665,9,1665,39000,39,39000,39,848707,39,18980226,0
26810,831715,39000,39000,0,0,0,0,0,848707,39,831676,39,834,834,1666,508,1,1000,502,834,834,834,833,833,20,1,39000,39,39,39,9,1666,9,1666,39000,39,39000,39,848707,39,18985309,0
26820,831859,39000,39000,0,0,0,0,0,848707,39,831820,39,834,834,1666,652,1,1000,502,834,834,834,833,833,30,1,39000,39,39,39,9,1666,9,1666,39000,39,39000,39,848707,39,18988621,0
26830,832101,39000,39000,0,0,0,0,0,848707,39,832062,39,834,834,1666,894,1,1000,502,834,834,834,833,833,40,1,39000,39,39,39,9,1666,9,1666,39000,39,39000,39,848707,39,18994187,0
26840,832356,39000,39000,0,0,0,0,0,848707,39,832317,39,835,835,1667,1149,2,0,1036,835,835,835,833,833,4,1,39000,39,39,39,9,1667,9,1667,39000,39,39000,39,848707,39,19000052,0
26850,832584,39000,39000,0,0,0,0,0,848707,39,832545,39,835,835,1668,378,1,1000,371,835,835,835,834,834,14,1,39000,39,39,39,9,1668,9,1668,39000,39,39000,39,848707,39,19005319,0
26860,832734,39000,39000,0,0,0,0,0,848707,39,832695,39,835,835,1668,528,1,1000,371,835,835,835,834,834,24,1,39000,39,39,39,9,1668,9,1668,39000,39,39000,39,848707,39,19008769,0
26870,832955,39000,39000,0,0,0,0,0,848707,39,832916,39,835,835,1668,749,1,1000,371,835,835,835,834,834,32,1,39000,39,39,39,9,1668,9,1668,39000,39,39000,39,848707,39,19013852,0
26880,833211,39000,39000,0,0,0,0,0,848707,39,833172,39,835,835,1668,1005,2,1000,371,835,836,835,834,834,42,1,39000,39,39,39,9,1668,9,1668,39000,39,39000,39,848707,39,19019740,0
26890,833457,39000,39000,0,0,0,0,0,848707,39,833418,39,836,836,1669,1251,2,0,1005,836,836,836,834,834,9,1,39000,39,39,39,9,1669,9,1669,39000,39,39000,39,848707,39,19025398,0
26900,833691,39000,39000,0,0,0,0,0,848707,39,833652,39,836,836,1669,1485,2,0,1005,836,836,836,834,834,19,1,39000,39,39,39,9,1669,9,1669,39000,39,39000,39,848707,39,19030780,0
26910,833816,39000,39000,0,0,0,0,0,848707,39,833777,39,836,836,1670,611,1,1000,512,836,836,836,835,835,29,1,39000,39,39,39,9,1670,9,1670,39000,39,39000,39,848707,39,19033678,0
26920,834017,39000,39000,0,0,0,0,0,848707,39,833978,39,836,836,1670,812,1,1000,512,836,836,836,835,835,39,1,39000,39,39,39,9,1670,9,1670,39000,39,39000,39,848707,39,19038301,0
26930,834279,39000,39000,0,0,0,0,0,848707,39,834240,39,837,837,1671,1074,2,0,1007,837,837,837,835,835,2,1,39000,39,39,39,9,1671,9,1671,39000,39,39000,39,848707,39,19044327,0
26940,834533,39000,39000,0,0,0,0,0,848707,39,834494,39,837,837,1671,1328,2,0,1007,837,837,837,835,835,12,1,39000,39,39,39,9,1671,9,1671,39000,39,39000,39,848707,39,19050169,0
26950,834676,39000,39000,0,0,0,0,0,848707,39,834637,39,837,837,1672,472,1,1000,368,837,837,837,836,836,22,1,39000,39,39,39,9,1672,9,1672,39000,39,39000,39,848707,39,19053481,0
26960,834937,39000,39000,0,0,0,0,0,848707,39,834898,39,837,837,1672,733,1,1000,368,837,837,837,836,836,31,1,39000,39,39,39,9,1672,9,1672,39000,39,39000,39,848707,39,19059484,0
26970,835178,39000,39000,0,0,0,0,0,848707,39,835139,39,837,837,1672,974,1,1000,368,837,837,837,836,836,43,1,39000,39,39,39,9,1672,9,1672,39000,39,39000,39,848707,39,19065027,0
26980,835426,39000,39000,0,0,0,0,0,848707,39,835387,39,838,838,1673,1222,2,0,1016,838,838,838,836,836,8,1,39000,39,39,39,9,1673,9,1673,39000,39,39000,39,848707,39,19070731,0
26990,835660,39000,39000,0,0,0,0,0,848707,39,835621,39,838,838,1673,1456,2,0,1016,838,838,838,836,836,16,1,39000,39,39,39,9,1673,9,1673,39000,39,39000,39,848707,39,19076113,0
27000,835787,39000,39000,0,0,0,0,0,848707,39,835748,39,838,838,1674,584,1,1000,556,838,838,838,837,837,26,1,39000,39,39,39,9,1674,9,1674,39000,39,39000,39,848707,39,19079080,0
27010,835948,39000,39000,0,0,0,0,0,848707,39,835909,39,838,838,1674,745,1,1000,556,838,838,838,837,837,37,1,39000,39,39,39,9,1674,9,1674,39000,39,39000,39,848707,39,19082760,0
27020,836188,39000,39000,0,0,0,0,0,848707,39,836149,39,838,838,1674,985,1,1000,556,838,838,838,837,837,47,1,39000,39,39,39,9,1674,9,1674,39000,39,39000,39,848707,39,19088280,0
27030,836429,39000,39000,0,0,0,0,0,848707,39,836390,39,839,839,1675,1226,2,0,1094,839,839,839,837,837,4,1,39000,39,39,39,9,1675,9,1675,39000,39,39000,39,848707,39,19093823,0
27040,836652,39000,39000,0,0,0,0,0,848707,39,836613,39,839,839,1675,1449,2,0,1094,839,839,839,837,837,14,1,39000,39,39,39,9,1675,9,1675,39000,39,39000,39,848707,39,19098998,0
27050,836780,39000,39000,0,0,0,0,0,848707,39,836741,39,839,839,1676,578,1,1000,563,839,839,839,838,838,24,1,39000,39,39,39,9,1676,9,1676,39000,39,39000,39,848707,39,19101919,0
27060,837029,39000,39000,0,0,0,0,0,848707,39,836990,39,839,839,1676,827,1,1000,563,839,839,839,838,838,34,1,39000,39,39,39,9,1676,9,1676,39000,39,39000,39,848707,39,19107669,0
27070,837278,39000,39000,0,0,0,0,0,848707,39,837239,39,840,840,1677,1076,2,0,1001,840,840,840,838,838,2,1,39000,39,39,39,9,1677,9,1677,39000,39,39000,39,848707,39,19113373,0
27080,837540,39000,39000,0,0,0,0,0,848707,39,837501,39,840,840,1677,1338,2,0,1001,840,840,840,838,838,12,1,39000,39,39,39,9,1677,9,1677,39000,39,39000,39,848707,39,19119399,0
27090,837693,39000,39000,0,0,0,0,0,848707,39,837654,39,840,840,1678,492,1,1000,484,840,840,840,839,839,22,1,39000,39,39,39,9,1678,9,1678,39000,39,39000,39,848707,39,19122941,0
27101,837932,39000,39000,0,0,0,0,0,848707,39,837893,39,840,840,1678,731,1,1000,484,840,840,840,839,839,33,1,39000,39,39,39,9,1678,9,1678,39000,39,39000,39,848707,39,19128438,0
27110,838166,39000,39000,0,0,0,0,0,848707,39,838127,39,840,840,1678,965,1,1000,484,840,840,840,839,839,41,1,39000,39,39,39,9,1678,9,1678,39000,39,39000,39,848707,39,19133820,0
27120,838422,39000,39000,0,0,0,0,0,848707,39,838383,39,841,841,1679,1221,2,0,1012,841,841,841,839,839,6,1,39000,39,39,39,9,1679,9,1679,39000,39,39000,39,848707,39,19139708,0
27130,838580,39000,39000,0,0,0,0,0,848707,39,838541,39,841,841,1680,380,1,1000,371,841,841,841,840,840,18,1,39000,39,39,39,9,1680,9,1680,39000,39,39000,39,848707,39,19143365,0
27140,838802,39000,39000,0,0,0,0,0,848707,39,838763,39,841,841,1680,602,1,1000,371,841,841,841,840,840,28,1,39000,39,39,39,9,1680,9,1680,39000,39,39000,39,848707,39,19148494,0
27150,839039,39000,39000,0,0,0,0,0,848707,39,839000,39,841,841,1680,839,1,1000,371,841,841,841,840,840,38,1,39000,39,39,39,9,1680,9,1680,39000,39,39000,39,848707,39,19153922,0
27160,839275,39000,39000,0,0,0,0,0,848707,39,839236,39,842,842,1681,1075,2,0,1012,842,842,842,840,840,2,1,39000,39,39,39,9,1681,9,1681,39000,39,39000,39,848707,39,19159350,0
27170,839489,39000,39000,0,0,0,0,0,848707,39,839450,39,842,842,1681,1289,2,0,1012,842,842,842,840,840,11,1,39000,39,39,39,9,1681,9,1681,39000,39,39000,39,848707,39,19164318,0
27180,839737,39000,39000,0,0,0,0,0,848707,39,839698,39,842,842,1682,538,1,1000,536,842,842,842,841,841,21,1,39000,39,39,39,9,1682,9,1682,39000,39,39000,39,848707,39,19169999,0
27190,839873,39000,39000,0,0,0,0,0,848707,39,839834,39,842,842,1682,674,1,1000,536,842,842,842,841,841,31,1,39000,39,39,39,9,1682,9,1682,39000,39,39000,39,848707,39,19173150,0
27200,840122,39000,39000,0,0,0,0,0,848707,39,840083,39,842,842,1682,923,1,1000,536,842,842,842,841,841,41,1,39000,39,39,39,9,1682,9,1682,39000,39,39000,39,848707,39,19178854,0
27210,840364,39000,39000,0,0,0,0,0,848707,39,840325,39,843,843,1683,1165,2,0,1002,843,843,843,841,841,6,1,39000,39,39,39,9,1683,9,1683,39000,39,39000,39,848707,39,19184420,0
27220,840604,39000,39000,0,0,0,0,0,848707,39,840565,39,843,843,1683,1405,2,0,1002,843,843,843,841,841,16,1,39000,39,39,39,9,1683,9,1683,39000,39,39000,39,848707,39,19189940,0
27230,840712,39000,39000,0,0,0,0,0,848707,39,840673,39,843,843,1684,514,1,1000,407,843,843,843,842,842,26,1,39000,39,39,39,9,1684,9,1684,39000,39,39000,39,848707,39,19192447,0
27240,840959,39000,39000,0,0,0,0,0,848707,39,840920,39,843,843,1684,761,1,1000,407,843,843,843,842,842,35,1,39000,39,39,39,9,1684,9,1684,39000,39,39000,39,848707,39,19198128,0
27250,841209,39000,39000,0,0,0,0,0,848707,39,841170,39,843,843,1684,1011,2,1000,407,843,844,843,842,842,45,1,39000,39,39,39,9,1684,9,1684,39000,39,39000,39,848707,39,19203878,0
27260,841444,39000,39000,0,0,0,0,0,848707,39,841405,39,844,844,1685,1246,2,0,1021,844,844,844,842,842,8,1,39000,39,39,39,9,1685,9,1685,39000,39,39000,39,848707,39,19209283,0
27270,841675,39000,39000,0,0,0,0,0,848707,39,841636,39,844,844,1685,1477,2,0,1021,844,844,844,842,842,18,1,39000,39,39,39,9,1685,9,1685,39000,39,39000,39,848707,39,19214596,0
27280,841801,39000,39000,0,0,0,0,0,848707,39,841762,39,844,844,1686,604,1,1000,553,844,844,844,843,843,28,1,39000,39,39,39,9,1686,9,1686,39000,39,39000,39,848707,39,19217517,0
27290,842013,39000,39000,0,0,0,0,0,848707,39,841974,39,844,844,1686,816,1,1000,553,844,844,844,843,843,38,1,39000,39,39,39,9,1686,9,1686,39000,39,39000,39,848707,39,19222416,0
